filename,width,height,class,label,interval,left,right,source
0797.jpg,432,288,N,1,290,226573,226863,MIT_BIH_ECG
0798.jpg,432,288,N,1,281,226863,227144,MIT_BIH_ECG
0799.jpg,432,288,N,1,283,227144,227427,MIT_BIH_ECG
0800.jpg,432,288,N,1,275,227427,227702,MIT_BIH_ECG
0801.jpg,432,288,N,1,273,227702,227975,MIT_BIH_ECG
0802.jpg,432,288,N,1,263,227975,228238,MIT_BIH_ECG
0803.jpg,432,288,N,1,278,228238,228516,MIT_BIH_ECG
0804.jpg,432,288,N,1,292,228516,228808,MIT_BIH_ECG
0805.jpg,432,288,N,1,286,228808,229094,MIT_BIH_ECG
0806.jpg,432,288,N,1,282,229094,229376,MIT_BIH_ECG
0807.jpg,432,288,N,1,284,229376,229660,MIT_BIH_ECG
0808.jpg,432,288,N,1,276,229660,229936,MIT_BIH_ECG
0809.jpg,432,288,N,1,278,229936,230214,MIT_BIH_ECG
0810.jpg,432,288,N,1,271,230214,230485,MIT_BIH_ECG
0811.jpg,432,288,N,1,276,230485,230761,MIT_BIH_ECG
0812.jpg,432,288,N,1,297,230761,231058,MIT_BIH_ECG
0813.jpg,432,288,N,1,299,231058,231357,MIT_BIH_ECG
0814.jpg,432,288,N,1,281,231357,231638,MIT_BIH_ECG
0815.jpg,432,288,N,1,275,231638,231913,MIT_BIH_ECG
0816.jpg,432,288,N,1,277,231913,232190,MIT_BIH_ECG
0817.jpg,432,288,N,1,269,232190,232459,MIT_BIH_ECG
0818.jpg,432,288,N,1,273,232459,232732,MIT_BIH_ECG
0819.jpg,432,288,N,1,284,232732,233016,MIT_BIH_ECG
0820.jpg,432,288,N,1,285,233016,233301,MIT_BIH_ECG
0821.jpg,432,288,N,1,287,233301,233588,MIT_BIH_ECG
0822.jpg,432,288,N,1,287,233588,233875,MIT_BIH_ECG
0823.jpg,432,288,N,1,276,233875,234151,MIT_BIH_ECG
0824.jpg,432,288,N,1,264,234151,234415,MIT_BIH_ECG
0825.jpg,432,288,N,1,269,234415,234684,MIT_BIH_ECG
0826.jpg,432,288,N,1,275,234684,234959,MIT_BIH_ECG
0827.jpg,432,288,N,1,290,234959,235249,MIT_BIH_ECG
0828.jpg,432,288,N,1,298,235249,235547,MIT_BIH_ECG
0829.jpg,432,288,N,1,281,235547,235828,MIT_BIH_ECG
0830.jpg,432,288,N,1,280,235828,236108,MIT_BIH_ECG
0831.jpg,432,288,N,1,282,236108,236390,MIT_BIH_ECG
0832.jpg,432,288,N,1,274,236390,236664,MIT_BIH_ECG
0833.jpg,432,288,N,1,263,236664,236927,MIT_BIH_ECG
0834.jpg,432,288,N,1,278,236927,237205,MIT_BIH_ECG
0835.jpg,432,288,N,1,290,237205,237495,MIT_BIH_ECG
0836.jpg,432,288,N,1,288,237495,237783,MIT_BIH_ECG
0837.jpg,432,288,N,1,287,237783,238070,MIT_BIH_ECG
0838.jpg,432,288,N,1,273,238070,238343,MIT_BIH_ECG
0839.jpg,432,288,N,1,267,238343,238610,MIT_BIH_ECG
0840.jpg,432,288,N,1,274,238610,238884,MIT_BIH_ECG
0841.jpg,432,288,N,1,273,238884,239157,MIT_BIH_ECG
0842.jpg,432,288,N,1,276,239157,239433,MIT_BIH_ECG
0843.jpg,432,288,N,1,284,239433,239717,MIT_BIH_ECG
0844.jpg,432,288,N,1,279,239717,239996,MIT_BIH_ECG
0845.jpg,432,288,N,1,270,239996,240266,MIT_BIH_ECG
0846.jpg,432,288,N,1,275,240266,240541,MIT_BIH_ECG
0847.jpg,432,288,N,1,268,240541,240809,MIT_BIH_ECG
0848.jpg,432,288,N,1,256,240809,241065,MIT_BIH_ECG
0849.jpg,432,288,N,1,253,241065,241318,MIT_BIH_ECG
0850.jpg,432,288,N,1,270,241318,241588,MIT_BIH_ECG
0851.jpg,432,288,N,1,267,241588,241855,MIT_BIH_ECG
0852.jpg,432,288,N,1,259,241855,242114,MIT_BIH_ECG
0853.jpg,432,288,N,1,259,242114,242373,MIT_BIH_ECG
0854.jpg,432,288,N,1,259,242373,242632,MIT_BIH_ECG
0855.jpg,432,288,N,1,247,242632,242879,MIT_BIH_ECG
0856.jpg,432,288,N,1,253,242879,243132,MIT_BIH_ECG
0857.jpg,432,288,N,1,256,243132,243388,MIT_BIH_ECG
0858.jpg,432,288,N,1,255,243388,243643,MIT_BIH_ECG
0859.jpg,432,288,N,1,265,243643,243908,MIT_BIH_ECG
0860.jpg,432,288,N,1,283,243908,244191,MIT_BIH_ECG
0861.jpg,432,288,N,1,270,244191,244461,MIT_BIH_ECG
0862.jpg,432,288,N,1,268,244461,244729,MIT_BIH_ECG
0863.jpg,432,288,N,1,255,244729,244984,MIT_BIH_ECG
0864.jpg,432,288,N,1,262,244984,245246,MIT_BIH_ECG
0865.jpg,432,288,N,1,269,245246,245515,MIT_BIH_ECG
0866.jpg,432,288,N,1,276,245515,245791,MIT_BIH_ECG
0867.jpg,432,288,N,1,274,245791,246065,MIT_BIH_ECG
0868.jpg,432,288,N,1,287,246065,246352,MIT_BIH_ECG
0869.jpg,432,288,N,1,295,246352,246647,MIT_BIH_ECG
0870.jpg,432,288,N,1,288,246647,246935,MIT_BIH_ECG
0871.jpg,432,288,N,1,266,246935,247201,MIT_BIH_ECG
0872.jpg,432,288,N,1,268,247201,247469,MIT_BIH_ECG
0873.jpg,432,288,N,1,273,247469,247742,MIT_BIH_ECG
0874.jpg,432,288,N,1,275,247742,248017,MIT_BIH_ECG
0875.jpg,432,288,N,1,283,248017,248300,MIT_BIH_ECG
0876.jpg,432,288,N,1,286,248300,248586,MIT_BIH_ECG
0877.jpg,432,288,N,1,292,248586,248878,MIT_BIH_ECG
0878.jpg,432,288,N,1,280,248878,249158,MIT_BIH_ECG
0879.jpg,432,288,N,1,275,249158,249433,MIT_BIH_ECG
0880.jpg,432,288,N,1,273,249433,249706,MIT_BIH_ECG
0881.jpg,432,288,N,1,282,249706,249988,MIT_BIH_ECG
0882.jpg,432,288,N,1,285,249988,250273,MIT_BIH_ECG
0883.jpg,432,288,N,1,285,250273,250558,MIT_BIH_ECG
0884.jpg,432,288,N,1,300,250558,250858,MIT_BIH_ECG
0885.jpg,432,288,N,1,302,250858,251160,MIT_BIH_ECG
0886.jpg,432,288,N,1,281,251160,251441,MIT_BIH_ECG
0887.jpg,432,288,N,1,269,251441,251710,MIT_BIH_ECG
0888.jpg,432,288,N,1,284,251710,251994,MIT_BIH_ECG
0889.jpg,432,288,N,1,291,251994,252285,MIT_BIH_ECG
0890.jpg,432,288,N,1,299,252285,252584,MIT_BIH_ECG
0891.jpg,432,288,N,1,284,252584,252868,MIT_BIH_ECG
0892.jpg,432,288,N,1,291,252868,253159,MIT_BIH_ECG
0893.jpg,432,288,N,1,297,253159,253456,MIT_BIH_ECG
0894.jpg,432,288,N,1,285,253456,253741,MIT_BIH_ECG
0895.jpg,432,288,N,1,269,253741,254010,MIT_BIH_ECG
0896.jpg,432,288,N,1,272,254010,254282,MIT_BIH_ECG
0897.jpg,432,288,N,1,303,254282,254585,MIT_BIH_ECG
0898.jpg,432,288,N,1,306,254585,254891,MIT_BIH_ECG
0899.jpg,432,288,N,1,279,254891,255170,MIT_BIH_ECG
0900.jpg,432,288,N,1,283,255170,255453,MIT_BIH_ECG
0901.jpg,432,288,N,1,285,255453,255738,MIT_BIH_ECG
0902.jpg,432,288,N,1,289,255738,256027,MIT_BIH_ECG
0903.jpg,432,288,N,1,268,256027,256295,MIT_BIH_ECG
0904.jpg,432,288,N,1,277,256295,256572,MIT_BIH_ECG
0905.jpg,432,288,N,1,288,256572,256860,MIT_BIH_ECG
0906.jpg,432,288,N,1,297,256860,257157,MIT_BIH_ECG
0907.jpg,432,288,N,1,282,257157,257439,MIT_BIH_ECG
0908.jpg,432,288,N,1,271,257439,257710,MIT_BIH_ECG
0909.jpg,432,288,N,1,256,257710,257966,MIT_BIH_ECG
0910.jpg,432,288,N,1,260,257966,258226,MIT_BIH_ECG
0911.jpg,432,288,N,1,252,258226,258478,MIT_BIH_ECG
0912.jpg,432,288,N,1,259,258478,258737,MIT_BIH_ECG
0913.jpg,432,288,N,1,268,258737,259005,MIT_BIH_ECG
0914.jpg,432,288,N,1,275,259005,259280,MIT_BIH_ECG
0915.jpg,432,288,N,1,261,259280,259541,MIT_BIH_ECG
0916.jpg,432,288,N,1,270,259541,259811,MIT_BIH_ECG
0917.jpg,432,288,N,1,265,259811,260076,MIT_BIH_ECG
0918.jpg,432,288,N,1,258,260076,260334,MIT_BIH_ECG
0919.jpg,432,288,N,1,251,260334,260585,MIT_BIH_ECG
0920.jpg,432,288,N,1,267,260585,260852,MIT_BIH_ECG
0921.jpg,432,288,N,1,280,260852,261132,MIT_BIH_ECG
0922.jpg,432,288,N,1,285,261132,261417,MIT_BIH_ECG
0923.jpg,432,288,N,1,273,261417,261690,MIT_BIH_ECG
0924.jpg,432,288,N,1,278,261690,261968,MIT_BIH_ECG
0925.jpg,432,288,N,1,273,261968,262241,MIT_BIH_ECG
0926.jpg,432,288,N,1,275,262241,262516,MIT_BIH_ECG
0927.jpg,432,288,N,1,273,262516,262789,MIT_BIH_ECG
0928.jpg,432,288,N,1,273,262789,263062,MIT_BIH_ECG
0929.jpg,432,288,N,1,288,263062,263350,MIT_BIH_ECG
0930.jpg,432,288,N,1,291,263350,263641,MIT_BIH_ECG
0931.jpg,432,288,N,1,290,263641,263931,MIT_BIH_ECG
0932.jpg,432,288,N,1,286,263931,264217,MIT_BIH_ECG
0933.jpg,432,288,N,1,282,264217,264499,MIT_BIH_ECG
0934.jpg,432,288,N,1,273,264499,264772,MIT_BIH_ECG
0935.jpg,432,288,N,1,290,264772,265062,MIT_BIH_ECG
0936.jpg,432,288,N,1,292,265062,265354,MIT_BIH_ECG
0937.jpg,432,288,N,1,297,265354,265651,MIT_BIH_ECG
0938.jpg,432,288,N,1,296,265651,265947,MIT_BIH_ECG
0939.jpg,432,288,N,1,291,265947,266238,MIT_BIH_ECG
0940.jpg,432,288,N,1,290,266238,266528,MIT_BIH_ECG
0941.jpg,432,288,N,1,287,266528,266815,MIT_BIH_ECG
0942.jpg,432,288,N,1,284,266815,267099,MIT_BIH_ECG
0943.jpg,432,288,N,1,276,267099,267375,MIT_BIH_ECG
0944.jpg,432,288,N,1,304,267375,267679,MIT_BIH_ECG
0945.jpg,432,288,N,1,299,267679,267978,MIT_BIH_ECG
0946.jpg,432,288,N,1,282,267978,268260,MIT_BIH_ECG
0947.jpg,432,288,N,1,284,268260,268544,MIT_BIH_ECG
0948.jpg,432,288,N,1,279,268544,268823,MIT_BIH_ECG
0949.jpg,432,288,N,1,279,268823,269102,MIT_BIH_ECG
0950.jpg,432,288,N,1,282,269102,269384,MIT_BIH_ECG
0951.jpg,432,288,N,1,285,269384,269669,MIT_BIH_ECG
0952.jpg,432,288,N,1,291,269669,269960,MIT_BIH_ECG
0953.jpg,432,288,N,1,297,269960,270257,MIT_BIH_ECG
0954.jpg,432,288,N,1,293,270257,270550,MIT_BIH_ECG
0955.jpg,432,288,N,1,271,270550,270821,MIT_BIH_ECG
0956.jpg,432,288,N,1,273,270821,271094,MIT_BIH_ECG
0957.jpg,432,288,N,1,276,271094,271370,MIT_BIH_ECG
0958.jpg,432,288,N,1,286,271370,271656,MIT_BIH_ECG
0959.jpg,432,288,N,1,296,271656,271952,MIT_BIH_ECG
0960.jpg,432,288,N,1,292,271952,272244,MIT_BIH_ECG
0961.jpg,432,288,N,1,289,272244,272533,MIT_BIH_ECG
0962.jpg,432,288,N,1,306,272533,272839,MIT_BIH_ECG
0963.jpg,432,288,N,1,284,272839,273123,MIT_BIH_ECG
0964.jpg,432,288,N,1,271,273123,273394,MIT_BIH_ECG
0965.jpg,432,288,N,1,281,273394,273675,MIT_BIH_ECG
0966.jpg,432,288,N,1,292,273675,273967,MIT_BIH_ECG
0967.jpg,432,288,N,1,297,273967,274264,MIT_BIH_ECG
0968.jpg,432,288,N,1,296,274264,274560,MIT_BIH_ECG
0969.jpg,432,288,N,1,292,274560,274852,MIT_BIH_ECG
0970.jpg,432,288,N,1,279,274852,275131,MIT_BIH_ECG
0971.jpg,432,288,N,1,272,275131,275403,MIT_BIH_ECG
0972.jpg,432,288,N,1,268,275403,275671,MIT_BIH_ECG
0973.jpg,432,288,N,1,278,275671,275949,MIT_BIH_ECG
0974.jpg,432,288,N,1,286,275949,276235,MIT_BIH_ECG
0975.jpg,432,288,N,1,281,276235,276516,MIT_BIH_ECG
0976.jpg,432,288,N,1,288,276516,276804,MIT_BIH_ECG
0977.jpg,432,288,N,1,298,276804,277102,MIT_BIH_ECG
0978.jpg,432,288,N,1,286,277102,277388,MIT_BIH_ECG
0979.jpg,432,288,N,1,261,277388,277649,MIT_BIH_ECG
0980.jpg,432,288,N,1,274,277649,277923,MIT_BIH_ECG
0981.jpg,432,288,N,1,288,277923,278211,MIT_BIH_ECG
0982.jpg,432,288,N,1,307,278211,278518,MIT_BIH_ECG
0983.jpg,432,288,N,1,296,278518,278814,MIT_BIH_ECG
0984.jpg,432,288,N,1,284,278814,279098,MIT_BIH_ECG
0985.jpg,432,288,N,1,284,279098,279382,MIT_BIH_ECG
0986.jpg,432,288,N,1,194,279382,279576,MIT_BIH_ECG
0987.jpg,432,288,A_A,0,342,279576,279918,MIT_BIH_ECG
0988.jpg,432,288,N,1,291,279918,280209,MIT_BIH_ECG
0989.jpg,432,288,N,1,302,280209,280511,MIT_BIH_ECG
0990.jpg,432,288,N,1,303,280511,280814,MIT_BIH_ECG
0991.jpg,432,288,N,1,296,280814,281110,MIT_BIH_ECG
0992.jpg,432,288,N,1,292,281110,281402,MIT_BIH_ECG
0993.jpg,432,288,N,1,280,281402,281682,MIT_BIH_ECG
0994.jpg,432,288,N,1,273,281682,281955,MIT_BIH_ECG
0995.jpg,432,288,N,1,277,281955,282232,MIT_BIH_ECG
0996.jpg,432,288,N,1,281,282232,282513,MIT_BIH_ECG
0997.jpg,432,288,N,1,288,282513,282801,MIT_BIH_ECG
0998.jpg,432,288,N,1,295,282801,283096,MIT_BIH_ECG
0999.jpg,432,288,N,1,293,283096,283389,MIT_BIH_ECG
1000.jpg,432,288,N,1,283,283389,283672,MIT_BIH_ECG
1001.jpg,432,288,N,1,272,283672,283944,MIT_BIH_ECG
1002.jpg,432,288,N,1,272,283944,284216,MIT_BIH_ECG
1003.jpg,432,288,N,1,275,284216,284491,MIT_BIH_ECG
1004.jpg,432,288,N,1,287,284491,284778,MIT_BIH_ECG
1005.jpg,432,288,N,1,295,284778,285073,MIT_BIH_ECG
1006.jpg,432,288,N,1,290,285073,285363,MIT_BIH_ECG
1007.jpg,432,288,N,1,290,285363,285653,MIT_BIH_ECG
1008.jpg,432,288,N,1,283,285653,285936,MIT_BIH_ECG
1009.jpg,432,288,N,1,274,285936,286210,MIT_BIH_ECG
1010.jpg,432,288,N,1,276,286210,286486,MIT_BIH_ECG
1011.jpg,432,288,N,1,277,286486,286763,MIT_BIH_ECG
1012.jpg,432,288,N,1,288,286763,287051,MIT_BIH_ECG
1013.jpg,432,288,N,1,302,287051,287353,MIT_BIH_ECG
1014.jpg,432,288,N,1,302,287353,287655,MIT_BIH_ECG
1015.jpg,432,288,N,1,289,287655,287944,MIT_BIH_ECG
1016.jpg,432,288,N,1,281,287944,288225,MIT_BIH_ECG
1017.jpg,432,288,N,1,281,288225,288506,MIT_BIH_ECG
1018.jpg,432,288,N,1,286,288506,288792,MIT_BIH_ECG
1019.jpg,432,288,N,1,284,288792,289076,MIT_BIH_ECG
1020.jpg,432,288,N,1,297,289076,289373,MIT_BIH_ECG
1021.jpg,432,288,N,1,294,289373,289667,MIT_BIH_ECG
1022.jpg,432,288,N,1,304,289667,289971,MIT_BIH_ECG
1023.jpg,432,288,N,1,286,289971,290257,MIT_BIH_ECG
1024.jpg,432,288,N,1,281,290257,290538,MIT_BIH_ECG
1025.jpg,432,288,N,1,275,290538,290813,MIT_BIH_ECG
1026.jpg,432,288,N,1,296,290813,291109,MIT_BIH_ECG
1027.jpg,432,288,N,1,298,291109,291407,MIT_BIH_ECG
1028.jpg,432,288,N,1,289,291407,291696,MIT_BIH_ECG
1029.jpg,432,288,N,1,294,291696,291990,MIT_BIH_ECG
1030.jpg,432,288,N,1,291,291990,292281,MIT_BIH_ECG
1031.jpg,432,288,N,1,285,292281,292566,MIT_BIH_ECG
1032.jpg,432,288,N,1,278,292566,292844,MIT_BIH_ECG
1033.jpg,432,288,N,1,279,292844,293123,MIT_BIH_ECG
1034.jpg,432,288,N,1,288,293123,293411,MIT_BIH_ECG
1035.jpg,432,288,N,1,301,293411,293712,MIT_BIH_ECG
1036.jpg,432,288,N,1,299,293712,294011,MIT_BIH_ECG
1037.jpg,432,288,N,1,285,294011,294296,MIT_BIH_ECG
1038.jpg,432,288,N,1,285,294296,294581,MIT_BIH_ECG
1039.jpg,432,288,N,1,276,294581,294857,MIT_BIH_ECG
1040.jpg,432,288,N,1,285,294857,295142,MIT_BIH_ECG
1041.jpg,432,288,N,1,279,295142,295421,MIT_BIH_ECG
1042.jpg,432,288,N,1,296,295421,295717,MIT_BIH_ECG
1043.jpg,432,288,N,1,296,295717,296013,MIT_BIH_ECG
1044.jpg,432,288,N,1,306,296013,296319,MIT_BIH_ECG
1045.jpg,432,288,N,1,292,296319,296611,MIT_BIH_ECG
1046.jpg,432,288,N,1,278,296611,296889,MIT_BIH_ECG
1047.jpg,432,288,N,1,280,296889,297169,MIT_BIH_ECG
1048.jpg,432,288,N,1,281,297169,297450,MIT_BIH_ECG
1049.jpg,432,288,N,1,288,297450,297738,MIT_BIH_ECG
1050.jpg,432,288,N,1,294,297738,298032,MIT_BIH_ECG
1051.jpg,432,288,N,1,302,298032,298334,MIT_BIH_ECG
1052.jpg,432,288,N,1,293,298334,298627,MIT_BIH_ECG
1053.jpg,432,288,N,1,293,298627,298920,MIT_BIH_ECG
1054.jpg,432,288,N,1,286,298920,299206,MIT_BIH_ECG
1055.jpg,432,288,N,1,277,299206,299483,MIT_BIH_ECG
1056.jpg,432,288,N,1,273,299483,299756,MIT_BIH_ECG
1057.jpg,432,288,N,1,295,299756,300051,MIT_BIH_ECG
1058.jpg,432,288,N,1,309,300051,300360,MIT_BIH_ECG
1059.jpg,432,288,N,1,302,300360,300662,MIT_BIH_ECG
1060.jpg,432,288,N,1,278,300662,300940,MIT_BIH_ECG
1061.jpg,432,288,N,1,270,300940,301210,MIT_BIH_ECG
1062.jpg,432,288,N,1,284,301210,301494,MIT_BIH_ECG
1063.jpg,432,288,N,1,287,301494,301781,MIT_BIH_ECG
1064.jpg,432,288,N,1,282,301781,302063,MIT_BIH_ECG
1065.jpg,432,288,N,1,284,302063,302347,MIT_BIH_ECG
1066.jpg,432,288,N,1,297,302347,302644,MIT_BIH_ECG
1067.jpg,432,288,N,1,303,302644,302947,MIT_BIH_ECG
1068.jpg,432,288,N,1,293,302947,303240,MIT_BIH_ECG
1069.jpg,432,288,N,1,263,303240,303503,MIT_BIH_ECG
1070.jpg,432,288,N,1,270,303503,303773,MIT_BIH_ECG
1071.jpg,432,288,N,1,292,303773,304065,MIT_BIH_ECG
1072.jpg,432,288,N,1,296,304065,304361,MIT_BIH_ECG
1073.jpg,432,288,N,1,278,304361,304639,MIT_BIH_ECG
1074.jpg,432,288,N,1,284,304639,304923,MIT_BIH_ECG
1075.jpg,432,288,N,1,288,304923,305211,MIT_BIH_ECG
1076.jpg,432,288,N,1,286,305211,305497,MIT_BIH_ECG
1077.jpg,432,288,N,1,212,305497,305709,MIT_BIH_ECG
1078.jpg,432,288,A_A,0,326,305709,306035,MIT_BIH_ECG
1079.jpg,432,288,N,1,302,306035,306337,MIT_BIH_ECG
1080.jpg,432,288,N,1,304,306337,306641,MIT_BIH_ECG
1081.jpg,432,288,N,1,302,306641,306943,MIT_BIH_ECG
1082.jpg,432,288,N,1,291,306943,307234,MIT_BIH_ECG
1083.jpg,432,288,N,1,280,307234,307514,MIT_BIH_ECG
1084.jpg,432,288,N,1,231,307514,307745,MIT_BIH_ECG
1085.jpg,432,288,A_A,0,317,307745,308062,MIT_BIH_ECG
1086.jpg,432,288,N,1,287,308062,308349,MIT_BIH_ECG
1087.jpg,432,288,N,1,276,308349,308625,MIT_BIH_ECG
1088.jpg,432,288,N,1,287,308625,308912,MIT_BIH_ECG
1089.jpg,432,288,N,1,304,308912,309216,MIT_BIH_ECG
1090.jpg,432,288,N,1,299,309216,309515,MIT_BIH_ECG
1091.jpg,432,288,N,1,265,309515,309780,MIT_BIH_ECG
1092.jpg,432,288,N,1,272,309780,310052,MIT_BIH_ECG
1093.jpg,432,288,N,1,280,310052,310332,MIT_BIH_ECG
1094.jpg,432,288,N,1,294,310332,310626,MIT_BIH_ECG
1095.jpg,432,288,N,1,288,310626,310914,MIT_BIH_ECG
1096.jpg,432,288,N,1,285,310914,311199,MIT_BIH_ECG
1097.jpg,432,288,N,1,289,311199,311488,MIT_BIH_ECG
1098.jpg,432,288,N,1,295,311488,311783,MIT_BIH_ECG
1099.jpg,432,288,N,1,279,311783,312062,MIT_BIH_ECG
1100.jpg,432,288,N,1,265,312062,312327,MIT_BIH_ECG
1101.jpg,432,288,N,1,278,312327,312605,MIT_BIH_ECG
1102.jpg,432,288,N,1,220,312605,312825,MIT_BIH_ECG
1103.jpg,432,288,A_A,0,368,312825,313193,MIT_BIH_ECG
1104.jpg,432,288,N,1,315,313193,313508,MIT_BIH_ECG
1105.jpg,432,288,N,1,300,313508,313808,MIT_BIH_ECG
1106.jpg,432,288,N,1,282,313808,314090,MIT_BIH_ECG
1107.jpg,432,288,N,1,283,314090,314373,MIT_BIH_ECG
1108.jpg,432,288,N,1,291,314373,314664,MIT_BIH_ECG
1109.jpg,432,288,N,1,288,314664,314952,MIT_BIH_ECG
1110.jpg,432,288,N,1,293,314952,315245,MIT_BIH_ECG
1111.jpg,432,288,N,1,296,315245,315541,MIT_BIH_ECG
1112.jpg,432,288,N,1,302,315541,315843,MIT_BIH_ECG
1113.jpg,432,288,N,1,293,315843,316136,MIT_BIH_ECG
1114.jpg,432,288,N,1,279,316136,316415,MIT_BIH_ECG
1115.jpg,432,288,N,1,278,316415,316693,MIT_BIH_ECG
1116.jpg,432,288,N,1,287,316693,316980,MIT_BIH_ECG
1117.jpg,432,288,N,1,286,316980,317266,MIT_BIH_ECG
1118.jpg,432,288,N,1,294,317266,317560,MIT_BIH_ECG
1119.jpg,432,288,N,1,225,317560,317785,MIT_BIH_ECG
1120.jpg,432,288,A_A,0,360,317785,318145,MIT_BIH_ECG
1121.jpg,432,288,N,1,293,318145,318438,MIT_BIH_ECG
1122.jpg,432,288,N,1,291,318438,318729,MIT_BIH_ECG
1123.jpg,432,288,N,1,282,318729,319011,MIT_BIH_ECG
1124.jpg,432,288,N,1,212,319011,319223,MIT_BIH_ECG
1125.jpg,432,288,A_A,0,363,319223,319586,MIT_BIH_ECG
1126.jpg,432,288,N,1,318,319586,319904,MIT_BIH_ECG
1127.jpg,432,288,N,1,301,319904,320205,MIT_BIH_ECG
1128.jpg,432,288,N,1,288,320205,320493,MIT_BIH_ECG
1129.jpg,432,288,N,1,293,320493,320786,MIT_BIH_ECG
1130.jpg,432,288,N,1,286,320786,321072,MIT_BIH_ECG
1131.jpg,432,288,N,1,299,321072,321371,MIT_BIH_ECG
1132.jpg,432,288,N,1,292,321371,321663,MIT_BIH_ECG
1133.jpg,432,288,N,1,305,321663,321968,MIT_BIH_ECG
1134.jpg,432,288,N,1,307,321968,322275,MIT_BIH_ECG
1135.jpg,432,288,N,1,298,322275,322573,MIT_BIH_ECG
1136.jpg,432,288,N,1,283,322573,322856,MIT_BIH_ECG
1137.jpg,432,288,N,1,282,322856,323138,MIT_BIH_ECG
1138.jpg,432,288,N,1,287,323138,323425,MIT_BIH_ECG
1139.jpg,432,288,N,1,305,323425,323730,MIT_BIH_ECG
1140.jpg,432,288,N,1,314,323730,324044,MIT_BIH_ECG
1141.jpg,432,288,N,1,296,324044,324340,MIT_BIH_ECG
1142.jpg,432,288,N,1,301,324340,324641,MIT_BIH_ECG
1143.jpg,432,288,N,1,288,324641,324929,MIT_BIH_ECG
1144.jpg,432,288,N,1,286,324929,325215,MIT_BIH_ECG
1145.jpg,432,288,N,1,280,325215,325495,MIT_BIH_ECG
1146.jpg,432,288,N,1,287,325495,325782,MIT_BIH_ECG
1147.jpg,432,288,N,1,306,325782,326088,MIT_BIH_ECG
1148.jpg,432,288,N,1,307,326088,326395,MIT_BIH_ECG
1149.jpg,432,288,N,1,303,326395,326698,MIT_BIH_ECG
1150.jpg,432,288,N,1,288,326698,326986,MIT_BIH_ECG
1151.jpg,432,288,N,1,290,326986,327276,MIT_BIH_ECG
1152.jpg,432,288,N,1,290,327276,327566,MIT_BIH_ECG
1153.jpg,432,288,N,1,292,327566,327858,MIT_BIH_ECG
1154.jpg,432,288,N,1,291,327858,328149,MIT_BIH_ECG
1155.jpg,432,288,N,1,303,328149,328452,MIT_BIH_ECG
1156.jpg,432,288,N,1,301,328452,328753,MIT_BIH_ECG
1157.jpg,432,288,N,1,303,328753,329056,MIT_BIH_ECG
1158.jpg,432,288,N,1,283,329056,329339,MIT_BIH_ECG
1159.jpg,432,288,N,1,280,329339,329619,MIT_BIH_ECG
1160.jpg,432,288,N,1,293,329619,329912,MIT_BIH_ECG
1161.jpg,432,288,N,1,304,329912,330216,MIT_BIH_ECG
1162.jpg,432,288,N,1,308,330216,330524,MIT_BIH_ECG
1163.jpg,432,288,N,1,295,330524,330819,MIT_BIH_ECG
1164.jpg,432,288,N,1,305,330819,331124,MIT_BIH_ECG
1165.jpg,432,288,N,1,287,331124,331411,MIT_BIH_ECG
1166.jpg,432,288,N,1,293,331411,331704,MIT_BIH_ECG
1167.jpg,432,288,N,1,285,331704,331989,MIT_BIH_ECG
1168.jpg,432,288,N,1,290,331989,332279,MIT_BIH_ECG
1169.jpg,432,288,N,1,309,332279,332588,MIT_BIH_ECG
1170.jpg,432,288,N,1,309,332588,332897,MIT_BIH_ECG
1171.jpg,432,288,N,1,302,332897,333199,MIT_BIH_ECG
1172.jpg,432,288,N,1,280,333199,333479,MIT_BIH_ECG
1173.jpg,432,288,N,1,289,333479,333768,MIT_BIH_ECG
1174.jpg,432,288,N,1,288,333768,334056,MIT_BIH_ECG
1175.jpg,432,288,N,1,292,334056,334348,MIT_BIH_ECG
1176.jpg,432,288,N,1,295,334348,334643,MIT_BIH_ECG
1177.jpg,432,288,N,1,300,334643,334943,MIT_BIH_ECG
1178.jpg,432,288,N,1,305,334943,335248,MIT_BIH_ECG
1179.jpg,432,288,N,1,295,335248,335543,MIT_BIH_ECG
1180.jpg,432,288,N,1,280,335543,335823,MIT_BIH_ECG
1181.jpg,432,288,N,1,277,335823,336100,MIT_BIH_ECG
1182.jpg,432,288,N,1,285,336100,336385,MIT_BIH_ECG
1183.jpg,432,288,N,1,294,336385,336679,MIT_BIH_ECG
1184.jpg,432,288,N,1,300,336679,336979,MIT_BIH_ECG
1185.jpg,432,288,N,1,302,336979,337281,MIT_BIH_ECG
1186.jpg,432,288,N,1,290,337281,337571,MIT_BIH_ECG
1187.jpg,432,288,N,1,291,337571,337862,MIT_BIH_ECG
1188.jpg,432,288,N,1,283,337862,338145,MIT_BIH_ECG
1189.jpg,432,288,N,1,287,338145,338432,MIT_BIH_ECG
1190.jpg,432,288,N,1,288,338432,338720,MIT_BIH_ECG
1191.jpg,432,288,N,1,305,338720,339025,MIT_BIH_ECG
1192.jpg,432,288,N,1,302,339025,339327,MIT_BIH_ECG
1193.jpg,432,288,N,1,307,339327,339634,MIT_BIH_ECG
1194.jpg,432,288,N,1,292,339634,339926,MIT_BIH_ECG
1195.jpg,432,288,N,1,279,339926,340205,MIT_BIH_ECG
